reason,risk_pct,ema_reward,drawdown,freeze_mode
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0573,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0591,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0899,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0362,False
Multiple entry signals active,1.0200,0.0000,0.0288,False
Multiple entry signals active,1.0200,0.0000,0.0534,False
Multiple entry signals active,1.0200,0.0000,0.0714,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
